,Referee,no_of_rounds,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,Gender
4119,Steve Mazzagatti,3,1.0,0.0,0.0,7.5,4.666666666666667,47.5,17.5,10.0,7.166666666666668,62.16666666666666,26.83333333333333,0.0,1.6666666666666667,1.6666666666666667,1.1666666666666667,0.0,65.0,29.33333333333333,0.4533333333333334,5.333333333333333,2.6666666666666665,0.5483333333333333,109.33333333333331,66.83333333333333,3.0,2.0,6.5,2.6666666666666665,70.16666666666667,26.83333333333333,1.1666666666666667,0.6666666666666666,61.83333333333334,16.333333333333332,0.3333333333333333,9.166666666666666,8.333333333333334,0.0,0.0,77.83333333333333,30.16666666666667,0.385,0.8333333333333334,0.0,0.0,88.83333333333331,40.66666666666666,13.0,558.5,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,Orthodox,185.42,193.04,205.0,32.0,1
4121,Yves Lavigne,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,187.96,235.0,29.0,1
4127,Herb Dean,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Open Stance,185.42,195.58,205.0,31.0,1
4128,Mario Yamasaki,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,187.96,195.58,205.0,28.0,1
4131,Josh Rosenthal,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,195.58,155.0,27.0,1
4135,Dan Miragliotta,3,0.0,1.0,0.0,0.0,0.0,66.0,17.0,2.0,2.0,66.0,19.0,1.0,0.0,0.0,0.0,0.0,68.0,19.0,0.27,0.0,0.0,0.0,68.0,19.0,1.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,17.0,2.0,0.0,3.0,2.0,0.0,0.0,22.0,6.0,0.27,0.0,0.0,0.0,22.0,6.0,1.0,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,190.5,190.5,185.0,31.0,1
4137,Al Coley,3,1.0,0.0,0.0,16.0,8.285714285714286,34.857142857142854,12.0,9.285714285714286,4.285714285714286,46.0,13.0,0.2857142857142857,9.0,8.0,1.0,0.14285714285714285,60.14285714285714,24.57142857142857,0.42857142857142855,3.8571428571428568,2.2857142857142856,0.44857142857142857,84.71428571428571,45.14285714285714,2.0,4.0,16.0,7.571428571428571,64.42857142857143,13.142857142857142,9.428571428571429,5.142857142857143,72.42857142857143,15.857142857142858,0.2857142857142857,4.0,2.2857142857142856,1.7142857142857142,0.14285714285714285,89.85714285714286,25.857142857142854,0.34428571428571425,3.7142857142857135,1.1428571428571428,0.2842857142857143,134.28571428571428,68.57142857142857,16.0,653.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,Orthodox,172.72,177.8,170.0,27.0,1
4138,Donnie Jessup,3,1.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,14.0,2.0,0.0,3.0,2.0,0.0,0.0,18.0,5.0,0.27,13.0,1.0,0.07,21.0,8.0,0.0,1.0,8.0,6.0,40.0,20.0,24.0,21.0,46.0,28.0,3.0,2.0,2.0,3.0,0.0,72.0,47.0,0.65,2.0,2.0,1.0,142.0,111.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,185.42,170.0,27.0,1
4140,Donnie Jessup,3,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.16,0.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,1.0,5.0,1.0,0.0,3.0,2.0,3.0,0.0,8.0,3.0,0.37,1.0,1.0,1.0,23.0,16.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,175.26,155.0,29.0,1
4141,Dan Miragliotta,3,1.0,0.0,0.0,0.5,0.5,6.0,2.0,18.0,9.0,21.5,9.5,0.0,3.0,2.0,0.5,0.0,24.5,11.5,0.37,2.5,1.5,0.3,64.5,41.0,1.0,1.0,14.5,11.5,5.0,3.0,2.0,1.5,10.5,5.5,0.0,2.5,2.5,1.0,0.0,21.5,16.0,0.745,0.5,0.5,0.5,40.0,33.0,4.0,508.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,185.42,185.42,225.0,32.0,1
4145,Steve Mazzagatti,3,0.0,1.0,0.0,3.0,2.0,18.571428571428573,6.142857142857142,10.0,5.857142857142858,25.0,8.285714285714286,0.42857142857142855,4.285714285714286,3.7142857142857135,2.142857142857143,0.0,31.57142857142857,14.0,0.4785714285714285,3.0,1.5714285714285714,0.6742857142857143,48.14285714285714,29.285714285714285,4.0,2.0,11.285714285714285,8.142857142857142,18.714285714285715,6.2857142857142865,8.285714285714286,5.428571428571429,33.57142857142857,16.428571428571427,0.0,3.0,2.2857142857142856,0.42857142857142855,0.14285714285714285,38.285714285714285,19.857142857142858,0.4185714285714286,1.8571428571428568,0.42857142857142855,0.042857142857142864,47.42857142857143,28.714285714285715,13.0,440.57142857142856,1.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,Orthodox,187.96,193.04,242.0,29.0,1
4146,Herb Dean,3,0.0,3.0,0.0,2.0,1.0,4.333333333333333,2.0,21.33333333333333,13.0,23.66666666666667,13.0,0.0,1.3333333333333333,1.0,4.333333333333333,1.0,27.66666666666667,16.0,0.7366666666666667,4.666666666666667,1.6666666666666667,0.54,67.33333333333333,49.0,3.0,0.0,2.0,2.0,3.6666666666666665,0.6666666666666666,11.0,5.333333333333333,14.0,5.666666666666668,0.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,16.666666666666668,8.0,0.5266666666666667,1.0,0.3333333333333333,0.3333333333333333,38.0,28.66666666666667,6.0,457.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,Southpaw,185.42,182.88,170.0,31.0,1
4147,Mario Yamasaki,3,2.0,0.0,0.0,28.0,15.5,48.0,16.0,0.5,0.5,49.0,10.0,0.0,15.0,11.0,1.0,0.0,76.5,32.0,0.405,3.5,1.0,0.25,101.0,55.0,0.0,2.0,26.0,14.0,74.0,26.0,9.0,4.5,94.0,32.5,0.5,3.5,2.5,0.0,0.0,109.0,44.5,0.395,4.0,3.0,0.375,123.0,58.5,4.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,175.26,155.0,27.0,1
4149,Mario Yamasaki,3,1.0,0.0,0.0,7.666666666666668,5.333333333333333,35.0,5.666666666666668,15.0,7.0,50.66666666666666,12.333333333333336,0.0,1.6666666666666667,1.6666666666666667,2.6666666666666665,0.0,57.66666666666666,18.0,0.29,10.333333333333334,3.333333333333333,0.2466666666666667,84.66666666666667,41.66666666666666,1.0,2.0,8.0,5.333333333333333,44.33333333333334,16.333333333333332,17.0,11.333333333333336,63.66666666666666,28.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,2.333333333333333,0.3333333333333333,69.33333333333333,33.0,0.4733333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,121.0,84.33333333333333,7.0,674.3333333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Orthodox,172.72,190.5,155.0,27.0,1
4150,Herb Dean,3,1.0,0.0,0.0,18.0,14.0,34.5,16.0,19.5,10.0,40.0,16.5,0.0,8.0,5.5,0.5,0.0,72.0,40.0,0.5449999999999999,1.0,0.5,0.25,110.5,72.0,1.0,1.0,11.5,6.5,29.0,9.0,5.5,3.5,40.0,14.5,0.0,3.0,2.5,2.5,0.0,46.0,19.0,0.41,10.0,2.5,0.27,56.0,26.0,5.0,710.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,182.88,190.5,170.0,27.0,1
4155,David Smith,3,1.0,0.0,0.0,11.444444444444445,5.222222222222221,37.555555555555564,9.555555555555557,20.33333333333333,13.888888888888891,61.555555555555564,21.33333333333333,0.0,4.888888888888889,4.4444444444444455,4.5555555555555545,0.2222222222222222,69.33333333333333,28.66666666666667,0.5299999999999999,9.444444444444443,4.5555555555555545,0.4055555555555556,163.44444444444446,117.77777777777777,3.0,3.0,5.888888888888888,3.6666666666666665,51.22222222222222,24.555555555555557,11.555555555555555,7.5555555555555545,61.444444444444436,29.66666666666667,0.2222222222222222,1.1111111111111112,1.0,1.2222222222222223,0.3333333333333333,68.66666666666667,35.77777777777778,0.4077777777777778,1.5555555555555556,1.0,0.2733333333333333,104.55555555555556,70.8888888888889,29.0,946.2222222222223,4.0,0.0,0.0,4.0,0.0,1.0,1.0,6.0,Orthodox,167.64,170.18,155.0,35.0,1
4163,Marc Goddard,3,0.0,1.0,0.0,4.0,1.5,18.5,9.0,1.5,1.5,22.0,10.0,1.5,1.0,1.0,0.0,0.0,24.0,12.0,0.49,0.5,0.5,0.5,31.0,19.0,1.0,1.0,2.0,2.0,19.0,4.5,0.0,0.0,16.5,3.0,0.0,3.0,2.0,0.0,0.0,21.0,6.5,0.30000000000000004,1.5,0.0,0.0,23.5,9.0,2.0,119.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Southpaw,187.96,195.58,185.0,27.0,1
4167,Dan Miragliotta,3,0.0,1.0,0.0,0.0,0.0,12.0,3.0,2.0,2.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,14.0,5.0,0.35,0.0,0.0,0.0,14.0,5.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.18,0.0,0.0,0.0,11.0,2.0,1.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Orthodox,187.96,203.2,265.0,33.0,1
4168,Kevin Mulhall,3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,24.0,47.0,21.0,0.0,0.0,0.0,3.0,0.0,50.0,24.0,0.48,1.0,1.0,1.0,75.0,49.0,1.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,180.34,155.0,29.0,1
4170,Marc Goddard,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,172.72,180.34,155.0,25.0,1
4171,Leon Roberts,3,1.0,0.0,0.0,10.0,6.0,33.0,14.0,0.0,0.0,26.0,5.0,0.0,5.0,4.0,0.0,0.0,43.0,20.0,0.46,30.0,2.0,0.06,64.0,39.0,0.0,1.0,11.0,9.0,89.0,7.0,27.0,17.0,98.0,10.0,0.0,20.0,16.0,0.0,0.0,127.0,33.0,0.25,0.0,0.0,0.0,180.0,83.0,3.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,182.88,155.0,29.0,1
4179,Mark Powell,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,180.34,180.34,205.0,33.0,1
4189,Yves Lavigne,3,1.0,0.0,0.0,8.857142857142858,7.142857142857142,10.571428571428571,2.2857142857142856,7.857142857142858,5.571428571428571,16.285714285714285,5.428571428571429,0.0,8.428571428571429,7.428571428571429,1.1428571428571428,0.5714285714285714,27.285714285714285,15.0,0.5671428571428571,5.285714285714286,0.7142857142857143,0.15285714285714286,54.714285714285715,41.0,2.0,3.0,9.714285714285714,6.7142857142857135,12.0,4.428571428571429,20.714285714285715,11.428571428571427,37.0,18.142857142857142,0.0,2.0,1.5714285714285714,3.571428571428572,0.42857142857142855,42.42857142857143,22.57142857142857,0.6185714285714285,1.8571428571428568,1.2857142857142858,0.7857142857142857,71.14285714285714,48.714285714285715,15.0,546.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,Orthodox,190.5,203.2,185.0,33.0,1
4192,Dan Miragliotta,3,1.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,15.0,24.0,16.0,0.0,0.0,0.0,2.0,0.0,24.0,16.0,0.66,1.0,1.0,1.0,40.0,32.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.66,0.0,0.0,0.0,3.0,2.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,205.74,265.0,31.0,1
4196,Dan Miragliotta,3,1.0,0.0,0.0,16.5,7.5,19.5,10.0,2.0,2.0,24.5,9.5,0.0,5.0,3.5,1.0,0.0,38.0,19.5,0.5349999999999999,2.5,1.0,0.2,41.0,22.5,1.0,1.0,2.5,1.5,19.5,12.5,17.0,9.0,22.0,10.0,0.5,10.0,8.0,4.0,0.5,39.0,23.0,0.5800000000000001,0.5,0.5,0.5,50.0,34.0,4.0,461.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Switch,193.04,198.12,185.0,21.0,1
4207,Mario Yamasaki,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,190.5,190.5,185.0,31.0,1
4210,Steve Mazzagatti,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,185.42,170.0,31.0,1
4221,Steve Mazzagatti,3,2.0,0.0,0.0,11.0,8.2,13.0,4.4,9.4,5.6,23.6,10.4,0.0,3.0,2.2,1.2,0.6,33.4,18.2,0.426,0.6,0.4,0.4,53.2,37.6,3.0,2.0,2.0,1.4,11.0,5.6,16.8,11.8,23.2,12.8,0.4,1.6,1.6,1.8,0.4,29.8,18.8,0.61,4.0,1.4,0.32799999999999996,41.4,29.6,8.0,417.2,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,Orthodox,198.12,200.66,185.0,25.0,1
4225,Herb Dean,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,185.42,187.96,170.0,22.0,1
4227,Steve Mazzagatti,3,1.0,0.0,0.0,3.25,1.75,20.0,8.75,5.5,4.5,24.5,11.25,0.75,2.0,1.75,0.25,0.0,28.75,15.0,0.5325,0.25,0.25,0.25,30.5,16.75,1.0,2.0,8.5,5.5,19.5,7.5,2.75,2.5,25.75,12.5,0.25,0.5,0.25,0.25,0.0,30.75,15.5,0.49,0.75,0.25,0.25,35.0,19.5,4.0,157.5,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Southpaw,182.88,182.88,185.0,29.0,1
4230,Herb Dean,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,185.42,185.0,27.0,1
4231,Herb Dean,3,0.0,5.0,0.0,8.555555555555555,5.777777777777778,36.66666666666666,13.777777777777779,12.333333333333336,6.222222222222222,42.888888888888886,14.333333333333336,0.5555555555555556,10.333333333333334,7.777777777777778,1.1111111111111112,0.0,57.555555555555564,25.777777777777782,0.5233333333333333,0.5555555555555556,0.5555555555555556,0.3333333333333333,73.55555555555556,39.333333333333336,5.0,2.0,7.888888888888888,4.5555555555555545,35.111111111111114,8.11111111111111,8.0,5.666666666666668,43.111111111111114,12.444444444444445,0.1111111111111111,2.888888888888889,2.2222222222222223,1.2222222222222223,0.1111111111111111,51.0,18.33333333333333,0.4033333333333333,4.111111111111111,1.1111111111111112,0.3366666666666667,67.1111111111111,33.666666666666664,17.0,468.5555555555555,0.0,0.0,0.0,1.0,5.0,0.0,1.0,7.0,Orthodox,175.26,177.8,170.0,24.0,1
4247,Mario Yamasaki,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,172.72,180.34,170.0,28.0,1
4248,Steve Mazzagatti,3,1.0,0.0,0.0,2.0,1.0,20.0,4.0,2.0,1.0,20.0,4.0,0.0,3.0,2.0,0.0,0.0,24.0,6.0,0.25,4.0,2.0,0.5,38.0,19.0,0.0,1.0,1.0,0.0,17.0,10.0,30.0,11.0,36.0,12.0,1.0,7.0,6.0,5.0,1.0,48.0,21.0,0.43,0.0,0.0,0.0,68.0,40.0,2.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Orthodox,177.8,198.12,205.0,24.0,1
4250,Herb Dean,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,180.34,177.8,170.0,34.0,1
4251,Steve Mazzagatti,3,0.0,0.0,0.0,6.5,4.3,45.41666666666666,15.75,7.5,5.0,49.75,18.33333333333333,0.16666666666666666,4.75,3.875,1.0,0.0,63.5,28.5,0.4575,2.333333333333333,1.0,0.32333333333333336,89.0,48.42857142857143,0.0,0.0,6.0,3.8333333333333335,44.73913043478261,14.571428571428573,4.75,3.0,46.22222222222222,14.666666666666664,0.0,4.833333333333333,3.75,0.6666666666666666,0.0,60.0,24.4,0.4083333333333334,2.3846153846153846,0.7777777777777778,0.2222222222222222,82.14285714285714,42.54545454545455,0.0,616.5454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Southpaw,187.96,193.04,170.0,26.0,1
4254,Steve Mazzagatti,3,1.0,0.0,0.0,15.909090909090908,10.909090909090908,63.36363636363637,23.45454545454545,12.818181818181818,8.454545454545455,75.0909090909091,29.181818181818183,0.6363636363636364,4.545454545454546,4.0,1.6363636363636365,0.2727272727272727,92.0909090909091,42.81818181818182,0.4890909090909091,1.3636363636363635,1.0,0.3327272727272728,108.72727272727272,58.18181818181818,7.0,2.0,11.545454545454545,8.909090909090908,26.09090909090909,7.545454545454546,0.6363636363636364,0.3636363636363637,25.181818181818183,7.0,0.5454545454545454,2.727272727272727,2.4545454545454546,0.2727272727272727,0.0,38.27272727272727,16.818181818181817,0.4463636363636364,2.090909090909091,0.5454545454545454,0.3445454545454545,46.54545454545455,24.363636363636363,24.0,564.5454545454545,5.0,0.0,0.0,2.0,5.0,1.0,1.0,9.0,Southpaw,185.42,190.5,185.0,33.0,1
4255,Dan Miragliotta,3,0.0,1.0,0.0,6.2,3.6,45.4,19.6,2.2,2.0,41.0,15.0,0.8,6.0,5.2,0.0,0.0,53.8,25.2,0.424,0.2,0.0,0.0,61.6,32.8,3.0,1.0,4.8,3.4,37.0,12.6,0.8,0.8,35.2,11.6,0.6,3.8,2.8,0.0,0.0,42.6,16.8,0.32,0.8,0.4,0.1,47.8,21.6,7.0,238.8,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,Open Stance,182.88,182.88,185.0,36.0,1
4256,Philippe Chartier,3,1.0,0.0,0.0,9.2,7.2,57.4,19.0,19.2,10.4,73.8,25.6,0.4,3.6,3.2,1.6,0.4,85.8,36.6,0.48,1.8,1.4,0.5599999999999999,109.0,56.2,4.0,1.0,4.0,2.4,43.6,15.4,4.2,1.8,48.4,17.0,0.2,1.2,0.8,2.6,0.2,51.8,19.6,0.394,7.2,3.0,0.258,70.0,34.4,11.0,603.6,1.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,Orthodox,185.42,190.5,185.0,29.0,1
